,Mg_number,radius,MoI,Si_number,Si_number_mantle,x_Fe,P_CS,T_CS,w_S_core,w_Si_core,w_O_core,x_FeS_core,x_FeSi_core,x_FeO_core,T0_CMB,radius_core,radius_inner_core,radius_HMI,temperature_TBL,x_SiO2_mantle,x_FeO_mantle,temp_core,pres_core,oxygen_fug,delta_temp_MTZ,mass_water,mass_water_mantle,Fe_number_core,core_mass_frac,temp_CMB,pres_CMB,dens_CMB,temp_ICB,pres_ICB,dens_ICB,temp_MTZ,pres_MTZ,dens_MTZ,x_MgO_mantle,radius_MTZ,x_S_core,x_S_mantle,S2Fe,Si2Fe,Mg2Fe,S2Si,mass,inner_core_mass_frac,water_frac,pres_surface,w_liq,w_scf,w_sol,h_liq,h_scf,h_sol,w_liq2w_H2O,w_SCF2w_H2O,w_sol2w_H2O,vol_liq,vol_scf,vol_sol,gravity,hydro_struc,temp_HMI,pres_HMI,dens_HMI,bulk_struc
171,0.6159749081482713,2.20932748848211,0.302019946603517,0.46840728531092846,0.46840728531092846,4.40730464540655e-07,67.04425381849603,3643.548594909599,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,5711.049633305743,5711.049633305743,8722.48353657645,258.0,0.4684071755681826,2.3428915245831376e-07,300.0,1345.722243395663,-12.721096657194227,0.0,0.521860271410682,-3.847308356174915,0.5376344086021506,0.1711975742011431,50.0,769548918962.2365,10373.073580799737,50.0,769548918962.2365,10373.073580799737,273.0,317079059607.1412,6790.7063349091095,0.5315925901426649,8722.48353657645,0.4623655913978495,0.0,0.8599993920398218,1.413344523798792,1.6039965127749982,0.6084853180230343,8.372295932347848,1.0,0.521860271410682,1179399.9161121582,0.00063189922897127,0.0,0.5212283721817107,11291.365095412359,0.0,5341850.527447661,0.0012108590432897547,0.0,0.9987891409567103,21.57746592712249,0.0,6825.763288054727,1.7152379564257376,202.0,273.0,317079059607.1412,5465.496270805867,35202.0
172,0.5900256208063788,1.9477578006444567,0.30322181475291476,0.422071142618289,0.42207114261828915,7.010355222580757e-07,56.674675981761574,3430.9101691066776,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,5298.414802055673,5298.414802055673,7746.084928892987,258.0,0.4220709716166814,4.05148778240802e-07,300.0,855.9680244354547,-12.233619233576489,0.0,0.5179295631309446,-2.1764961168265855,0.5376344086021506,0.19657537776949222,50.0,456739591850.44305,9209.064626871921,50.0,456739591850.44305,9209.064626871921,273.0,198202897141.7344,6043.339724226593,0.5779286232345404,7746.084928892987,0.4623655913978495,0.0,0.8599991323332924,1.0510549776000233,1.4391768138460272,0.8182246891566154,5.202301377950727,1.0,0.5179295631309444,184725583.26058492,0.0008727250836496541,0.0,0.5170568380472947,12121.886715916917,0.0,4650958.132296929,0.001685026586190465,0.0,0.9983149734138095,18.025924103570013,0.0,4641.440747170809,1.371278299342817,20.0,273.0,198202897141.7344,5072.1633303601,3520.0
173,0.6474716772022602,2.127687411990422,0.29772744769837656,0.424862879470065,0.42486287947006507,8.53935742169682e-07,42.18072253200932,3112.0470040998525,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,6229.989548762797,6229.989548762797,9719.18626665812,258.0,0.4248626708070222,4.911303220538942e-07,300.0,1509.2958190865143,-11.701995593320548,0.0,0.36184013649639923,-2.7093899280344766,0.5376344086021506,0.22277707580415,50.0,795487957189.716,10456.532548900816,50.0,795487957189.716,10456.532548900816,273.0,232091151959.82712,6258.20921567253,0.5751368380626557,9719.18626665812,0.4623655913978495,0.0,0.8599986511900081,1.3567634956139139,1.8366515123204488,0.6338603993770281,8.48780926922251,1.0,0.36184013649639923,7976463.467647365,0.0005403417982081021,0.0,0.3612997946981911,10518.119645019993,0.0,3825792.11548784,0.0014933163673883348,0.0,0.9985066836326116,18.64484746964803,0.0,5048.963824276968,1.8749080060244152,202.0,273.0,232091151959.82712,5210.773317528057,35202.0
174,0.5088848900491096,1.6767007087327153,0.2998460442915109,0.34811849347725826,0.3481184934772583,9.852040425761736e-07,59.69207777579625,3493.985632544096,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,6373.2483612497535,6373.2483612497535,8604.432403176197,258.0,0.34811826990285,6.422365157732623e-07,300.0,841.1386134809555,-11.841163479394279,0.0,0.22135284888918738,-0.6943393744008153,0.5376344086021506,0.4099942088839636,50.0,298223006147.186,8418.10635568817,50.0,298223006147.186,8418.10635568817,273.0,76748630385.49176,4934.826549041752,0.6518810878606343,8604.432403176197,0.4623655913978495,0.0,0.8599991220671,0.553343349471175,1.0361825155410025,1.5541871477971012,4.13679890674645,1.0,0.2213528488891874,34804818.4115011,0.0008751643279793028,0.0,0.2204776845612081,13382.468395987526,0.0,2064445.3437639438,0.003953707089703749,0.0,0.9960462929102963,14.718950057098912,0.0,1860.3125728190487,1.4714764441519546,202.0,273.0,76748630385.49176,4447.287888808263,35202.0
175,0.7082687512334126,1.7584589640234134,0.31058851694322137,0.44827350734866034,0.4482735073486603,2.317395615819656e-07,42.964381247066484,3130.0327859578642,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,5512.943548025316,5512.943548025316,9558.55260209336,258.0,0.4482734500338133,1.2785686880229455e-07,300.0,968.7526384891457,-12.899842062834093,0.0,0.16057550335390997,-0.6531802691382143,0.5376344086021506,0.23358117648608812,50.0,511507435684.09265,9447.993542226104,50.0,511507435684.09265,9447.993542226104,273.0,63766637102.05249,4861.468956839402,0.551726422109318,9558.55260209336,0.4623655913978495,0.0,0.8599995161465267,1.9725788167455287,2.4278124274581727,0.43597726430287953,5.06774542502039,1.0,0.16057550335391008,31900877.4989823,0.0007012306177193244,0.0,0.15987427273619073,11795.15332373418,0.0,1632794.3043760732,0.004366983774441641,0.0,0.9956330162255584,14.27467728943317,0.0,1702.4356569516315,1.6388919210885444,202.0,273.0,63766637102.05249,4191.073554340071,35202.0
176,0.614386491788759,1.283409154458864,0.33413792513384316,0.4644204029620438,0.4644204029620438,2.2313777953273138e-07,58.39968991728905,3467.096141095336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375.1379687977537,2375.1379687977537,3591.815778041835,258.0,0.464420347460065,1.1950805443067292e-07,300.0,115.88850098936481,-13.837035925692271,0.0,0.7961218623370381,0.10941256401452826,1.0,0.07373926483639723,1043.0857100578348,78961768260.72862,10441.024029843895,1043.0857100578348,78961768260.72862,6606.094418983728,273.0,49817742332.44899,4726.105858909139,0.5355795330318806,3591.815778041835,0.0,0.0,0.8599996942537952,1.3815820633278157,1.5932701492713144,0.6224745652692641,0.8625680700523102,1.0,0.796121862337038,36797.240891235786,0.006672506732025096,0.0,0.7894493556050128,36735.16089185886,0.0,4548048.784123729,0.008381263029805219,0.0,0.9916187369701948,23.449722906119625,0.0,1588.6630045250924,0.5236765323452425,202.0,273.0,49817742332.44899,4038.4617168828836,35202.0
177,0.8107345638017938,1.4532475457688838,0.32028201292210784,0.3603606893104393,0.3603606893104394,4.0306021586113583e-07,42.82870621118805,3126.925568181007,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,2718.3943656369734,2718.3943656369734,5076.2171773436585,258.0,0.36036059640469836,2.578131960864105e-07,300.0,214.83713881384386,-12.285706210457395,0.0,0.6582921776884972,-0.3277151538013512,0.5376344086021506,0.07107449846929267,915.2389992169907,154273601958.86893,7351.673073735403,915.2389992169907,154273601958.86893,7351.673073735403,273.0,70145089165.70633,4876.832878080321,0.6396391457821056,5076.2171773436585,0.4623655913978495,0.0,0.8599985151727202,2.4132907092872253,4.2835848958325435,0.35635926988121713,1.4978262918937886,1.0,0.658292177688497,759775.5781571894,0.0037160391220698325,0.0,0.6545761385664273,27422.0919420626,0.0,4155000.844807838,0.005644969282664417,0.0,0.9943550307173356,22.541226553532443,0.0,2113.320126499747,0.7092220887438403,202.0,273.0,70145089165.70633,4373.478641997677,35202.0
178,0.7914783402779156,1.663932822413186,0.3192939146448373,0.3915821565044845,0.39158215650448464,1.6938781990286188e-07,35.46830379903689,2953.969928586841,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,4936.913780742411,4936.913780742411,9417.961688802205,258.0,0.39158211614858407,1.03058578935504e-07,300.0,804.7780268370867,-12.791970833874787,0.0,0.11529365415397212,-0.37747308579770217,0.5376344086021506,0.19260627815035664,50.0,464070708433.3767,9241.88198578523,50.0,464070708433.3767,9241.88198578523,273.0,38235195720.07889,4546.712969724911,0.608417780792837,9417.961688802205,0.4623655913978495,0.0,0.8599994470720234,2.442917568085779,3.795664878808227,0.35203784945797484,4.274014416210587,1.0,0.11529365415397208,7480146.010840092,0.0007809031534232033,0.0,0.11451275100054886,12435.660502981395,0.0,1170518.6622892208,0.006773166824778793,0.0,0.9932268331752212,13.466765156986186,0.0,1133.5219708471457,1.543705336288829,202.0,273.0,38235195720.07889,4015.311331111033,35202.0
179,0.5369994783417338,1.6867987877945725,0.3129629140600912,0.42601530621635797,0.42601530621635797,6.644740423300423e-07,45.701704224240515,3192.140507818436,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,4207.358067234018,4207.358067234018,5856.937461622251,258.0,0.42601514373495614,3.81398037678662e-07,300.0,410.4258443556469,-12.04830939011154,0.0,0.6457687250306541,-1.0950367141889026,0.5376344086021506,0.162463973377191,163.89217603488214,227896195863.97018,7960.738238044066,163.89217603488214,227896195863.97018,7960.738238044066,273.0,126846641997.99316,5475.356165276517,0.5739844748670061,5856.937461622251,0.4623655913978495,0.0,0.8599993372203842,0.8608297648286654,1.1598247803661983,0.999035317269209,2.6957103553395565,1.0,0.645768725030654,457357.5418754361,0.0021038190938111835,0.0,0.6436649059368428,20583.10361663811,0.0,4869074.511800332,0.00325785224998519,0.0,0.9967421477500148,22.85955325841133,0.0,3328.823750899968,0.9474289835997493,202.0,273.0,126846641997.99316,4660.137778920221,35202.0
180,0.7516037179891546,2.311474528123044,0.3278802739442991,0.3989485572125883,0.3989485572125884,3.168349919818608e-07,35.95182448008708,2965.609901511455,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,3813.947129986929,3813.947129986929,6480.581339166342,258.0,0.39894848123915777,1.904341531272767e-07,300.0,881.7345319312691,-12.279045400809055,0.0,0.7975817223656052,-5.369190220248216,0.5376344086021506,0.05179006515505139,393.4997025281177,660577456823.4897,10008.283300878771,393.4997025281177,660577456823.4897,10008.283300878771,273.0,395215765051.22345,7160.853217655108,0.6010513283266892,6480.581339166342,0.4623655913978495,0.0,0.8599991755286713,2.0083947781890172,3.0258251528754307,0.428202256283567,7.73183708914912,1.0,0.7975817223656051,2647949.451233431,0.0008956269775744582,0.0,0.7966860953880306,13433.517042711377,0.0,8232389.3624628605,0.0011229281620421963,0.0,0.9988770718379577,28.092296435876396,0.0,9385.407496357924,1.4471197503905242,202.0,273.0,395215765051.22345,5870.259907034041,35202.0
181,0.7323696897925868,1.9494223532321833,0.3255537837099968,0.42001134097651427,0.42001134097651444,8.808406971578892e-07,43.21501508499342,3135.765491380304,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,3503.282869055419,3503.282869055419,5917.419133989028,258.0,0.420011126402043,5.108778037638432e-07,300.0,513.0938780618221,-11.705811917326402,0.0,0.7545299365191347,-2.391408917959173,0.5376344086021506,0.065468696366536,559.0364861021178,368473484200.54443,8784.242662731982,559.0364861021178,368473484200.54443,8784.242662731982,273.0,206543971066.81503,6097.115338819191,0.5799883627201533,5917.419133989028,0.4623655913978495,0.0,0.8599979270383372,1.9816939352008687,2.736497555994315,0.4339711151970428,4.169402302301527,1.0,0.7545299365191351,15093.53047399402,0.0015611493188878774,0.0,0.7529687872002473,17717.173594091088,0.0,6484633.504859121,0.002069035625133591,0.0,0.9979309643748665,26.314769541022148,0.0,5478.897843185404,1.0971396704883989,202.0,273.0,206543971066.81503,5113.142801905304,35202.0
182,0.6996491292354795,2.3109587659151365,0.3232338204336459,0.4383207392214655,0.4383207392214655,7.596178696241293e-07,41.080813647378825,3086.6439743912424,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,4223.764826799601,4223.764826799601,6861.804932432475,258.0,0.43832055220677385,4.2666174554434775e-07,300.0,972.8853288844615,-11.78293762278768,0.0,0.7620023503494493,-5.317590675431035,0.5376344086021506,0.06929130477941653,153.8316666982555,691172918838.3694,10117.808998299915,153.8316666982555,691172918838.3694,10117.808998299915,273.0,398628355246.0528,7198.859030494554,0.5616790211314806,6861.804932432475,0.4623655913978495,0.0,0.8599984782428304,1.8178373986522958,2.3294393235970174,0.4730887805919353,7.978443928673475,1.0,0.7620023503494494,364948.14406333334,0.0008393877010163299,0.0,0.7611629626484331,12890.480264382437,0.0,7848422.884948477,0.0011015552650610488,0.0,0.9988984447349389,26.946409753306927,0.0,9215.618337481257,1.4939422313074082,202.0,273.0,398628355246.0528,5794.501760609539,35202.0
183,0.6908394673818906,2.0484904260192973,0.3351961531608935,0.3801381491767549,0.38013814917675504,1.7076521646465224e-08,52.16873748457514,3334.7251278921867,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,3361.3817584694884,3361.3817584694884,5248.269890903448,258.0,0.3801381451529607,1.0585084382113553e-08,300.0,502.67100865988544,-15.358280541200312,0.0,0.8427229145177418,-3.1133044278226483,0.5376344086021506,0.05128686583836919,630.0160327654287,370229262590.1817,8792.255075285344,630.0160327654287,370229262590.1817,8792.255075285344,273.0,249904608661.37442,6343.724898991402,0.619861844261955,5248.269890903448,0.4623655913978495,0.0,0.8599999671835975,1.3703756750769736,2.2345655233918555,0.6275651143145777,4.69433935423991,1.0,0.8427229145177416,87097.06883692971,0.001497501597515504,0.0,0.8412254129202261,17378.250977220014,0.0,7785284.362288277,0.0017769798016854298,0.0,0.9982230201983145,28.50934827438874,0.0,6668.283447084427,1.1186818823385345,202.0,273.0,249904608661.37442,5369.361462959701,35202.0
184,0.7738375538277672,1.947330813199196,0.30641363824260004,0.46122779676721243,0.46122779676721243,5.737655274835563e-07,40.066430243607925,3063.0482741274573,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,5282.293817345715,5282.293817345715,10065.487916553138,258.0,0.46122765418832523,3.091289991881886e-07,300.0,1244.961373511558,-12.023981465335467,0.0,0.22171506296568672,-1.3033164738137752,0.5376344086021506,0.16340847716640386,50.0,763734304890.7197,10354.365023926784,50.0,763734304890.7197,10354.365023926784,273.0,115273919411.57162,5404.01079931723,0.5387720366826756,10065.487916553138,0.4623655913978495,0.0,0.859998311650081,2.9291364346528095,3.421600565986339,0.2936013158950094,6.878339777101569,1.0,0.22171506296568672,13279.914266541622,0.0005660889760695667,0.0,0.22114897398961725,10584.23429473862,0.0,2330372.4600442015,0.0025532274104316318,0.0,0.9974467725895683,15.710897370048757,0.0,2851.4289984692127,1.8138616285751568,202.0,273.0,115273919411.57162,4543.637187145168,35202.0
185,0.779617144364856,1.5797708917530204,0.31196224674259065,0.4478864439301971,0.447886443930197,1.6187311997541275e-07,59.963581275176274,3499.6109055322604,0.33056344393311504,0.0,0.0,0.86,0.0,0.0,0.0,3276.9493773382774,3276.9493773382774,6119.273991453562,258.0,0.4478864039015328,8.937235038130374e-08,300.0,341.1478257271069,-13.554531922007227,0.0,0.5616270535521907,-0.6855264871645704,0.5376344086021506,0.09178550684131857,670.8710779851892,235646416806.67963,8002.117626238959,670.8710779851892,235646416806.67963,8002.117626238959,273.0,89986181184.98474,5109.362692893257,0.5521135067261168,6119.273991453562,0.4623655913978495,0.0,0.8599995075333402,2.8697435091608776,3.5375580469633037,0.2996781784811169,2.2206080224033693,1.0,0.5616270535521906,30280877.583560526,0.002358259246861041,0.0,0.5592687943053295,21782.080137066543,0.0,3923664.2797678653,0.004198977296313405,0.0,0.9958010227036865,21.219105763843515,0.0,2525.573965031834,0.8897821511029051,202.0,273.0,89986181184.98474,4404.671488673616,35202.0
